"var","plot_id","spike","flower","rep","batch","flower_abort","kernel.type","floret.pos","total","type","timeid","nitrogen","appl","date"
"Capone",36,9,5,2,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,2,6,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,2,6,0,"medium","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,2,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,2,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,2,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,2,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,6,2,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,6,2,6,0,"large","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,6,2,6,0,"medium","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,6,2,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,6,2,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,6,2,6,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,6,2,6,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,6,2,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,6,2,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,6,2,6,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,6,2,6,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,6,2,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,2,6,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,2,6,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,2,6,0,"medium","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,2,6,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,2,6,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,2,6,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,2,6,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,2,6,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,2,6,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,2,6,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,2,6,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,2,6,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,2,6,0,"medium","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,2,6,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,3,6,0,"small","1",1,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,3,6,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,3,6,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,3,6,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,3,6,0,"small","1",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,3,6,0,"small","2",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,3,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,3,6,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,3,6,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,3,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,3,6,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,3,6,0,"medium","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,6,3,6,0,"small","1",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,6,3,6,0,"small","2",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,6,3,6,0,"small","3",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,6,3,6,0,"small","4",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,3,6,0,"small","1",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,3,6,0,"small","2",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,3,6,0,"small","3",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,3,6,0,"small","4",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,3,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,3,6,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,3,6,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,3,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,3,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,3,6,0,"medium","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,3,6,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,3,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,3,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,3,6,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,3,6,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,6,3,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,3,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,3,6,0,"medium","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,3,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,3,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,3,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,3,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,3,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,3,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,3,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,3,6,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,3,6,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,3,6,0,"medium","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,3,6,0,"large","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,3,6,0,"small","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,3,6,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,3,6,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,3,6,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,3,6,0,"small","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,3,6,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,3,6,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,3,6,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,3,6,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,3,6,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,3,6,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,1,1,4,6,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,1,4,6,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,1,4,6,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,4,6,0,"small","1",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,3,4,6,0,"medium","2",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,4,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,4,6,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,4,6,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,4,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,4,6,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,4,6,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,4,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,4,6,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,4,6,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,4,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,4,6,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,4,6,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,4,6,0,"small","1",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,4,6,0,"small","2",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,4,6,0,"small","3",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,4,6,0,"small","4",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,4,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,4,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,4,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,6,4,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,6,4,6,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,6,4,6,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,6,4,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,4,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,4,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,4,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,4,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,4,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,4,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,4,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,4,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,4,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,4,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,4,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,4,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,4,6,0,"small","1",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,4,6,0,"medium","2",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,4,6,0,"small","3",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,4,6,0,"small","4",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,4,6,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,4,6,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,4,6,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,4,6,0,"small","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,4,6,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,4,6,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,4,6,0,"small","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,4,6,0,"small","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,4,6,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,4,6,0,"small","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,4,6,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,4,6,0,"medium","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,4,6,0,"medium","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,4,6,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,1,2,5,6,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,2,5,6,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,2,5,6,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,2,5,6,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,2,5,6,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,2,5,6,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,5,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,5,6,0,"medium","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,4,5,6,0,"medium","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,5,6,0,"small","1",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,4,5,6,0,"small","2",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,5,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,5,6,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,5,6,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,5,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,5,6,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,5,6,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,6,5,6,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,6,5,6,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,6,5,6,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,8,6,5,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,6,5,6,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,6,5,6,0,"medium","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,6,5,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,6,5,6,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,6,5,6,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,6,5,6,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,6,5,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,5,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,5,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,5,6,0,"medium","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,5,6,0,"medium","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,5,6,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,5,6,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,5,6,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,5,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,5,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,5,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,5,6,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,5,6,0,"small","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,5,6,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
