"timeid","DFG_year","var","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Late","DFG2021","Torrild",220,"Split",1697.22083333333,"LI","2021-06-23","Split_220_Late","Split 220",NA,NA,0.950222837678668,230,589899.5,"LI"
"Late","DFG2021","Torrild",220,"Split",1697.22083333333,"SPAD","2021-06-23","Split_220_Late","Split 220",NA,NA,51.6666666666667,230,589899.5,"SPAD"
"Late","DFG2021","Torrild",220,"Split",1794.85416666667,"GBD","2021-06-28","Split_220_Late","Split 220",NA,NA,95,235,617449.9,"GBD"
"Late","DFG2021","Torrild",220,"Split",1794.85416666667,"LI","2021-06-28","Split_220_Late","Split 220",NA,NA,0.974397966546168,235,617449.9,"LI"
"Late","DFG2021","Torrild",220,"Split",1794.85416666667,"SPAD","2021-06-28","Split_220_Late","Split 220",NA,NA,54.0666666666667,235,617449.9,"SPAD"
"Late","DFG2021","Torrild",220,"Split",1919.025,"GBD","2021-07-05","Split_220_Late","Split 220",NA,NA,91.6666666666667,242,644415.9,"GBD"
"Late","DFG2021","Torrild",220,"Split",1919.025,"LAI","2021-07-05","Split_220_Late","Split 220",NA,NA,4.82,242,644415.9,"LAI"
"Late","DFG2021","Torrild",220,"Split",1919.025,"LI","2021-07-05","Split_220_Late","Split 220",NA,NA,0.941731408694586,242,644415.9,"LI"
"Late","DFG2021","Torrild",220,"Split",1938.775,"LAI","2021-07-06","Split_220_Late","Split 220",NA,NA,4.71,243,648037.4,"LAI"
"Late","DFG2021","Torrild",220,"Split",1938.775,"LI","2021-07-06","Split_220_Late","Split 220",NA,NA,0.922752612964108,243,648037.4,"LI"
"Late","DFG2021","Torrild",220,"Split",1958.07083333333,"Height","2021-07-07","Split_220_Late","Split 220",NA,"83",88.3333333333333,244,653978.2,"Height_83"
"Late","DFG2021","Torrild",220,"Split",1958.07083333333,"LI","2021-07-07","Split_220_Late","Split 220",NA,"83",0.924867346819252,244,653978.2,"LI_83"
"Late","DFG2021","Torrild",220,"Split",1958.07083333333,"SPAD","2021-07-07","Split_220_Late","Split 220",NA,"83",44.8333333333333,244,653978.2,"SPAD"
"Late","DFG2021","Torrild",220,"Split",2053.9,"GBD","2021-07-12","Split_220_Late","Split 220",NA,NA,70,249,675746.9,"GBD"
"Late","DFG2021","Torrild",220,"Split",2053.9,"LAI","2021-07-12","Split_220_Late","Split 220",NA,NA,4.21,249,675746.9,"LAI"
"Late","DFG2021","Torrild",220,"Split",2053.9,"LI","2021-07-12","Split_220_Late","Split 220",NA,NA,0.915192615716718,249,675746.9,"LI"
"Late","DFG2021","Torrild",220,"Split",2075.9625,"LAI","2021-07-13","Split_220_Late","Split 220",NA,NA,3.9,250,680179.8,"LAI"
"Late","DFG2021","Torrild",220,"Split",2075.9625,"LI","2021-07-13","Split_220_Late","Split 220",NA,NA,0.911816356233534,250,680179.8,"LI"
"Late","DFG2021","Torrild",220,"Split",2075.9625,"SPAD","2021-07-13","Split_220_Late","Split 220",NA,NA,23.6,250,680179.8,"SPAD"
"Late","DFG2021","Torrild",220,"Split",2209.67916666667,"GBD","2021-07-20","Split_220_Late","Split 220",NA,NA,5,257,713082.9,"GBD"
"Late","DFG2021","Torrild",220,"Split",2327.54166666667,"GBD","2021-07-26","Split_220_Late","Split 220",NA,NA,1.66666666666667,263,745207.9,"GBD"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"biomass","2021-07-27","Split_220_Late","Split 220","biomass_sum","87",19.260999903695,264,750374.5,"biomass_sum_biomass87"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"biomass","2021-07-27","Split_220_Late","Split 220","ear","87",10.6014999469925,264,750374.5,"ear_biomass87"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"biomass","2021-07-27","Split_220_Late","Split 220","kernel","87",8.2044999589775,264,750374.5,"kernel_biomass87"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"biomass","2021-07-27","Split_220_Late","Split 220","straw","87",8.6594999567025,264,750374.5,"straw_biomass87"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"grain_moisture","2021-07-27","Split_220_Late","Split 220","plot","87",8.77333333333333,264,750374.5,"grain_moisture"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"grain_number","2021-07-27","Split_220_Late","Split 220","biomasscut","87",218.812998533063,264,750374.5,"biomasscut_grain_number"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"grain_number","2021-07-27","Split_220_Late","Split 220","plot","87",167.935619322786,264,750374.5,"plot_grain_number"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"grain_per_spike","2021-07-27","Split_220_Late","Split 220","biomasscut","87",34.822133008138,264,750374.5,"biomasscut_grain_per_spike"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"grain_per_spike","2021-07-27","Split_220_Late","Split 220","plot","87",27.5599363539592,264,750374.5,"plot_grain_per_spike"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"HI","2021-07-27","Split_220_Late","Split 220",NA,"87",0.424884211065323,264,750374.5,"HI"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"spike_number","2021-07-27","Split_220_Late","Split 220",NA,"87",6.24999996875,264,750374.5,"spike_number_87"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"tiller","2021-07-27","Split_220_Late","Split 220","biomasscut","87",7.399999963,264,750374.5,"tiller_87"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"tkw","2021-07-27","Split_220_Late","Split 220","biomasscut","87",37.6366666666667,264,750374.5,"biomasscut_tkw"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"tkw","2021-07-27","Split_220_Late","Split 220","plot","87",37.4033333333333,264,750374.5,"plot_tkw"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"yield","2021-07-27","Split_220_Late","Split 220","biomasscut","87",8.2044999589775,264,750374.5,"biomasscut_yield"
"Late","DFG2021","Torrild",220,"Split",2347.37916666667,"yield","2021-07-27","Split_220_Late","Split 220","plot","87",6.27797936887255,264,750374.5,"plot_yield"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_dd",NA,"Split_220_Late","Split 220","biomass_sum","23_31",0.0223095236979762,NA,NA,"CGR_dd_23_31"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_dd",NA,"Split_220_Late","Split 220","biomass_sum","31_41",0.154558822756618,NA,NA,"CGR_dd_31_41"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_dd",NA,"Split_220_Late","Split 220","biomass_sum","31_61",0.271867345579439,NA,NA,"CGR_dd_31_61"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_dd",NA,"Split_220_Late","Split 220","biomass_sum","41_51",0.415374997923125,NA,NA,"CGR_dd_41_51"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_dd",NA,"Split_220_Late","Split 220","biomass_sum","51_61",0.677642853754643,NA,NA,"CGR_dd_51_61"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_dd",NA,"Split_220_Late","Split 220","biomass_sum","61_87",0.116440475608274,NA,NA,"CGR_dd_61_87"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_tt",NA,"Split_220_Late","Split 220","biomass_sum","23_31",0.00337475236922384,NA,NA,"CGR_tt_23_31"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_tt",NA,"Split_220_Late","Split 220","biomass_sum","31_41",0.0134502174909778,NA,NA,"CGR_tt_31_41"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_tt",NA,"Split_220_Late","Split 220","biomass_sum","31_61",0.0198718370057256,NA,NA,"CGR_tt_31_61"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_tt",NA,"Split_220_Late","Split 220","biomass_sum","41_51",0.0222951551819173,NA,NA,"CGR_tt_41_51"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_tt",NA,"Split_220_Late","Split 220","biomass_sum","51_61",0.0363138754165167,NA,NA,"CGR_tt_51_61"
"Late","DFG2021","Torrild",220,"Split",NA,"CGR_tt",NA,"Split_220_Late","Split 220","biomass_sum","61_87",0.00594210379459616,NA,NA,"CGR_tt_61_87"
"Late","DFG2021","Torrild",220,"Split",NA,"Delta_biomass",NA,"Split_220_Late","Split 220","biomass_sum","23_31",0.936999995315,NA,NA,"Delta_biomass_23_31"
"Late","DFG2021","Torrild",220,"Split",NA,"Delta_biomass",NA,"Split_220_Late","Split 220","biomass_sum","31_41",5.254999973725,NA,NA,"Delta_biomass_31_41"
"Late","DFG2021","Torrild",220,"Split",NA,"Delta_biomass",NA,"Split_220_Late","Split 220","biomass_sum","31_61",13.3214999333925,NA,NA,"Delta_biomass_31_61"
"Late","DFG2021","Torrild",220,"Split",NA,"Delta_biomass",NA,"Split_220_Late","Split 220","biomass_sum","41_51",3.322999983385,NA,NA,"Delta_biomass_41_51"
"Late","DFG2021","Torrild",220,"Split",NA,"Delta_biomass",NA,"Split_220_Late","Split 220","biomass_sum","51_61",4.7434999762825,NA,NA,"Delta_biomass_51_61"
"Late","DFG2021","Torrild",220,"Split",NA,"Delta_biomass",NA,"Split_220_Late","Split 220","biomass_sum","61_87",4.8904999755475,NA,NA,"Delta_biomass_61_87"
"Late","DFG2021","Torrild",220,"Split",NA,"Delta_ear",NA,"Split_220_Late","Split 220","ear","51_61",1.76799999116,NA,NA,"Delta_ear_51_61"
"Late","DFG2021","Torrild",220,"Split",NA,"Delta_ear",NA,"Split_220_Late","Split 220","ear","61_87",7.40399996298,NA,NA,"Delta_ear_61_87"
"Late","DFG2021","Torrild",220,"Split",NA,"E",NA,"Split_220_Late","Split 220",NA,"31_61",23.8665163505085,NA,NA,"E"
"Late","DFG2021","Torrild",220,"Split",NA,"EGR_dd",NA,"Split_220_Late","Split 220","ear","51_61",0.252571427308571,NA,NA,"EGR_dd_51_61"
"Late","DFG2021","Torrild",220,"Split",NA,"EGR_dd",NA,"Split_220_Late","Split 220","ear","61_87",0.176285713404286,NA,NA,"EGR_dd_61_87"
"Late","DFG2021","Torrild",220,"Split",NA,"EGR_tt",NA,"Split_220_Late","Split 220","ear","51_61",0.0135349281619904,NA,NA,"EGR_tt_51_61"
"Late","DFG2021","Torrild",220,"Split",NA,"EGR_tt",NA,"Split_220_Late","Split 220","ear","61_87",0.00899608148352723,NA,NA,"EGR_tt_61_87"
"Late","DFG2021","Torrild",220,"Split",NA,"FE",NA,"Split_220_Late","Split 220",NA,"",54.9160110138993,NA,NA,"FE"
"Late","DFG2021","Torrild",220,"Split",NA,"GCD55",NA,"Split_220_Late","Split 220",NA,NA,669.843558246219,NA,NA,"GCD55"
"Late","DFG2021","Torrild",220,"Split",NA,"GCD59",NA,"Split_220_Late","Split 220",NA,NA,584.226244274467,NA,NA,"GCD59"
"Late","DFG2021","Torrild",220,"Split",NA,"GCD61",NA,"Split_220_Late","Split 220",NA,NA,605.898200361698,NA,NA,"GCD61"
"Late","DFG2021","Torrild",220,"Split",NA,"GLA50",NA,"Split_220_Late","Split 220",NA,NA,2089.44958925059,NA,NA,"GLA50"
"Late","DFG2021","Torrild",220,"Split",NA,"gLAI_61",NA,"Split_220_Late","Split 220",NA,NA,4.96995501535025,NA,NA,"gLAI_61"
"Late","DFG2021","Torrild",220,"Split",NA,"gLAI_duration",NA,"Split_220_Late","Split 220",NA,NA,584.532590851887,NA,NA,"gLAI_duration"
"Late","DFG2021","Torrild",220,"Split",NA,"gLAI_int",NA,"Split_220_Late","Split 220",NA,NA,2731.72444201893,NA,NA,"gLAI_int"
"Late","DFG2021","Torrild",220,"Split",NA,"gLAI_int_mean",NA,"Split_220_Late","Split 220",NA,NA,4.67334838941618,NA,NA,"gLAI_int_mean"
"Late","DFG2021","Torrild",220,"Split",NA,"gLAI_max",NA,"Split_220_Late","Split 220",NA,NA,4.97,NA,NA,"gLAI_max"
"Late","DFG2021","Torrild",220,"Split",NA,"gLI_61",NA,"Split_220_Late","Split 220",NA,NA,0.948578533367182,NA,NA,"gLI_61"
"Late","DFG2021","Torrild",220,"Split",NA,"gLI_duration",NA,"Split_220_Late","Split 220",NA,NA,603.227030084913,NA,NA,"gLI_duration"
"Late","DFG2021","Torrild",220,"Split",NA,"gLI_int",NA,"Split_220_Late","Split 220",NA,NA,539.644254536881,NA,NA,"gLI_int"
"Late","DFG2021","Torrild",220,"Split",NA,"gLI_int_mean",NA,"Split_220_Late","Split 220",NA,NA,0.894595612635128,NA,NA,"gLI_int_mean"
"Late","DFG2021","Torrild",220,"Split",NA,"gLI_max",NA,"Split_220_Late","Split 220",NA,NA,0.948583407708753,NA,NA,"gLI_max"
"Late","DFG2021","Torrild",220,"Split",NA,"grain_area",NA,"Split_220_Late","Split 220","plot","harvest",16.1666666666667,NA,NA,"grain_area"
"Late","DFG2021","Torrild",220,"Split",NA,"grain_bulk_density",NA,"Split_220_Late","Split 220","plot","harvest",74.5333333333333,NA,NA,"grain_bulk_density"
"Late","DFG2021","Torrild",220,"Split",NA,"grain_circularity",NA,"Split_220_Late","Split 220","plot","harvest",1.3,NA,NA,"grain_circularity"
"Late","DFG2021","Torrild",220,"Split",NA,"grain_LB_ratio",NA,"Split_220_Late","Split 220","plot","harvest",1.8,NA,NA,"grain_LB_ratio"
"Late","DFG2021","Torrild",220,"Split",NA,"grain_length",NA,"Split_220_Late","Split 220","plot","harvest",6.13333333333333,NA,NA,"grain_length"
"Late","DFG2021","Torrild",220,"Split",NA,"grain_width",NA,"Split_220_Late","Split 220","plot","harvest",3.46666666666667,NA,NA,"grain_width"
"Late","DFG2021","Torrild",220,"Split",NA,"gSPAD_61",NA,"Split_220_Late","Split 220",NA,NA,52.9633795097712,NA,NA,"gSPAD_61"
"Late","DFG2021","Torrild",220,"Split",NA,"gSPAD_duration",NA,"Split_220_Late","Split 220",NA,NA,578.989410527443,NA,NA,"gSPAD_duration"
"Late","DFG2021","Torrild",220,"Split",NA,"gSPAD_int",NA,"Split_220_Late","Split 220",NA,NA,28473.0431945031,NA,NA,"gSPAD_int"
"Late","DFG2021","Torrild",220,"Split",NA,"gSPAD_int_mean",NA,"Split_220_Late","Split 220",NA,NA,49.1771398177472,NA,NA,"gSPAD_int_mean"
"Late","DFG2021","Torrild",220,"Split",NA,"gSPAD_max",NA,"Split_220_Late","Split 220",NA,NA,52.9666666666667,NA,NA,"gSPAD_max"
"Late","DFG2021","Torrild",220,"Split",NA,"LAD55",NA,"Split_220_Late","Split 220",NA,NA,3391.88770146466,NA,NA,"LAD55"
"Late","DFG2021","Torrild",220,"Split",NA,"LAD59",NA,"Split_220_Late","Split 220",NA,NA,2955.23944090392,NA,NA,"LAD59"
"Late","DFG2021","Torrild",220,"Split",NA,"LAD61",NA,"Split_220_Late","Split 220",NA,NA,3065.76639543132,NA,NA,"LAD61"
"Late","DFG2021","Torrild",220,"Split",NA,"LAImax55",NA,"Split_220_Late","Split 220",NA,NA,5.1,NA,NA,"LAImax55"
"Late","DFG2021","Torrild",220,"Split",NA,"LAImax59",NA,"Split_220_Late","Split 220",NA,NA,5.1,NA,NA,"LAImax59"
"Late","DFG2021","Torrild",220,"Split",NA,"LAImax61",NA,"Split_220_Late","Split 220",NA,NA,5.1,NA,NA,"LAImax61"
"Late","DFG2021","Torrild",220,"Split",NA,"LAImaxTT55",NA,"Split_220_Late","Split 220",NA,NA,1393.72916666667,NA,NA,"LAImaxTT55"
"Late","DFG2021","Torrild",220,"Split",NA,"LAImaxTT59",NA,"Split_220_Late","Split 220",NA,NA,1393.72916666667,NA,NA,"LAImaxTT59"
"Late","DFG2021","Torrild",220,"Split",NA,"LAImaxTT61",NA,"Split_220_Late","Split 220",NA,NA,1393.72916666667,NA,NA,"LAImaxTT61"
"Late","DFG2021","Torrild",220,"Split",NA,"RUE",NA,"Split_220_Late","Split 220","biomass_sum","61_87",2.11176429362261,NA,NA,"RUE"
"Late","DFG2021","Torrild",220,"Split",NA,"S",NA,"Split_220_Late","Split 220",NA,NA,46.1539858098202,NA,NA,"S"
"Late","DFG2021","Torrild",220,"Split",NA,"S00_09",NA,"Split_220_Late","Split 220",NA,NA,183,NA,NA,"S00_09"
"Late","DFG2021","Torrild",220,"Split",NA,"S09_13",NA,"Split_220_Late","Split 220",NA,NA,327,NA,NA,"S09_13"
"Late","DFG2021","Torrild",220,"Split",NA,"S13_23",NA,"Split_220_Late","Split 220",NA,NA,210,NA,NA,"S13_23"
"Late","DFG2021","Torrild",220,"Split",NA,"S23_31",NA,"Split_220_Late","Split 220",NA,NA,189,NA,NA,"S23_31"
"Late","DFG2021","Torrild",220,"Split",NA,"S31_41",NA,"Split_220_Late","Split 220",NA,NA,354,NA,NA,"S31_41"
"Late","DFG2021","Torrild",220,"Split",NA,"S31_61",NA,"Split_220_Late","Split 220",NA,NA,581,NA,NA,"S31_61"
"Late","DFG2021","Torrild",220,"Split",NA,"S41_51",NA,"Split_220_Late","Split 220",NA,NA,96,NA,NA,"S41_51"
"Late","DFG2021","Torrild",220,"Split",NA,"S51_61",NA,"Split_220_Late","Split 220",NA,NA,130,NA,NA,"S51_61"
"Late","DFG2021","Torrild",220,"Split",NA,"S61_71",NA,"Split_220_Late","Split 220",NA,NA,130,NA,NA,"S61_71"
"Late","DFG2021","Torrild",220,"Split",NA,"S61_87",NA,"Split_220_Late","Split 220",NA,NA,684,NA,NA,"S61_87"
"Late","DFG2021","Torrild",220,"Split",NA,"S71_77",NA,"Split_220_Late","Split 220",NA,NA,130,NA,NA,"S71_77"
"Late","DFG2021","Torrild",220,"Split",NA,"S77_87",NA,"Split_220_Late","Split 220",NA,NA,422,NA,NA,"S77_87"
"Late","DFG2021","Torrild",220,"Split",NA,"TT_gLAI_50",NA,"Split_220_Late","Split 220",NA,NA,2068.08397974078,NA,NA,"TT_gLAI_50"
"Late","DFG2021","Torrild",220,"Split",NA,"TT_gLI_50",NA,"Split_220_Late","Split 220",NA,NA,2086.7784189738,NA,NA,"TT_gLI_50"
"Late","DFG2021","Torrild",220,"Split",NA,"TT_gSPAD_50",NA,"Split_220_Late","Split 220",NA,NA,2062.54079941633,NA,NA,"TT_gSPAD_50"
"Late","DFG2021","Torrild",220,"Split",NA,"TT55",NA,"Split_220_Late","Split 220",NA,NA,1419.60603100437,NA,NA,"TT55"
"Late","DFG2021","Torrild",220,"Split",NA,"TT59",NA,"Split_220_Late","Split 220",NA,NA,1505.22334497612,NA,NA,"TT59"
"Late","DFG2021","Torrild",220,"Split",NA,"TT61",NA,"Split_220_Late","Split 220",NA,NA,1483.55138888889,NA,NA,"TT61"
"Late","DFG2021","Torrild",220,"Split",NA,"TT87",NA,"Split_220_Late","Split 220",NA,NA,2179.97361111111,NA,NA,"TT87"
"Early","DFG2021","Alves",176,"Combined",NA,"mobile61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",2.0574999897125,NA,NA,"mobile61_DM"
"Early","DFG2021","Alves",176,"Combined",NA,"post61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",4.99399997503,NA,NA,"post61_DM"
"Early","DFG2021","Alves",176,"Combined",NA,"pre61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",4.1334999793325,NA,NA,"pre61_DM"
"Early","DFG2021","Alves",176,"Combined",NA,"pre61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.452862229526157,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Alves",176,"Combined",NA,"post61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.547137770473843,NA,NA,"post61_DM_rel"
"Early","DFG2021","Alves",176,"Combined",NA,"mobile61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.225417693782525,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Alves",176,"Combined",NA,"PEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",67.5745868908872,NA,NA,"PEDM"
"Early","DFG2021","Alves",176,"Combined",NA,"DMTE","biomass","Combined_176_Early","Combined 176",NA,"61_87",19.7693970694211,NA,NA,"DMTE"
"Early","DFG2021","Alves",176,"Combined",NA,"CEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",57.8799971994679,NA,NA,"CEDM"
"Early","DFG2021","Alves",176,"Split",NA,"mobile61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",2.556999987215,NA,NA,"mobile61_DM"
"Early","DFG2021","Alves",176,"Split",NA,"post61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",3.428999982855,NA,NA,"post61_DM"
"Early","DFG2021","Alves",176,"Split",NA,"pre61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",4.72599997637,NA,NA,"pre61_DM"
"Early","DFG2021","Alves",176,"Split",NA,"pre61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.57952176578786,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Alves",176,"Split",NA,"post61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.42047823421214,NA,NA,"post61_DM_rel"
"Early","DFG2021","Alves",176,"Split",NA,"mobile61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.313549969343961,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Alves",176,"Split",NA,"PEDM","biomass","Split_176_Early","Split 176",NA,"61_87",75.2257784842136,NA,NA,"PEDM"
"Early","DFG2021","Alves",176,"Split",NA,"DMTE","biomass","Split_176_Early","Split 176",NA,"61_87",24.5582020745294,NA,NA,"DMTE"
"Early","DFG2021","Alves",176,"Split",NA,"CEDM","biomass","Split_176_Early","Split 176",NA,"61_87",70.7114535797112,NA,NA,"CEDM"
"Early","DFG2021","Alves",220,"Combined",NA,"mobile61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.7184999964075,NA,NA,"mobile61_DM"
"Early","DFG2021","Alves",220,"Combined",NA,"post61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",3.9934999800325,NA,NA,"post61_DM"
"Early","DFG2021","Alves",220,"Combined",NA,"pre61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",2.762999986185,NA,NA,"pre61_DM"
"Early","DFG2021","Alves",220,"Combined",NA,"pre61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.408939539702509,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Alves",220,"Combined",NA,"post61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.591060460297491,NA,NA,"post61_DM_rel"
"Early","DFG2021","Alves",220,"Combined",NA,"mobile61_DM_rel","biomass","Combined_220_Early","Combined 220",NA,"61_87",0.106342040997558,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Alves",220,"Combined",NA,"PEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",70.4152313219987,NA,NA,"PEDM"
"Early","DFG2021","Alves",220,"Combined",NA,"DMTE","biomass","Combined_220_Early","Combined 220",NA,"61_87",7.55917937927407,NA,NA,"DMTE"
"Early","DFG2021","Alves",220,"Combined",NA,"CEDM","biomass","Combined_220_Early","Combined 220",NA,"61_87",51.510067114094,NA,NA,"CEDM"
"Early","DFG2021","Alves",220,"Split",NA,"mobile61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",4.7734999761325,NA,NA,"mobile61_DM"
"Early","DFG2021","Alves",220,"Split",NA,"post61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",1.208999993955,NA,NA,"post61_DM"
"Early","DFG2021","Alves",220,"Split",NA,"pre61_DM","biomass","Split_220_Early","Split 220",NA,"61_87",7.6104999619475,NA,NA,"pre61_DM"
"Early","DFG2021","Alves",220,"Split",NA,"pre61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.862917398945518,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Alves",220,"Split",NA,"post61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.137082601054482,NA,NA,"post61_DM_rel"
"Early","DFG2021","Alves",220,"Split",NA,"mobile61_DM_rel","biomass","Split_220_Early","Split 220",NA,"61_87",0.541243834684506,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Alves",220,"Split",NA,"PEDM","biomass","Split_220_Early","Split 220",NA,"61_87",91.8189200162404,NA,NA,"PEDM"
"Early","DFG2021","Alves",220,"Split",NA,"DMTE","biomass","Split_220_Early","Split 220",NA,"61_87",35.1794531653033,NA,NA,"DMTE"
"Early","DFG2021","Alves",220,"Split",NA,"CEDM","biomass","Split_220_Early","Split 220",NA,"61_87",107.858560090703,NA,NA,"CEDM"
"Early","DFG2021","Apertus",176,"Combined",NA,"mobile61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",1.7404999912975,NA,NA,"mobile61_DM"
"Early","DFG2021","Apertus",176,"Combined",NA,"post61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",3.38999998305,NA,NA,"post61_DM"
"Early","DFG2021","Apertus",176,"Combined",NA,"pre61_DM","biomass","Combined_176_Early","Combined 176",NA,"61_87",3.53399998233,NA,NA,"pre61_DM"
"Early","DFG2021","Apertus",176,"Combined",NA,"pre61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.510398613518198,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Apertus",176,"Combined",NA,"post61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.489601386481802,NA,NA,"post61_DM_rel"
"Early","DFG2021","Apertus",176,"Combined",NA,"mobile61_DM_rel","biomass","Combined_176_Early","Combined 176",NA,"61_87",0.251372039283651,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Apertus",176,"Combined",NA,"PEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",73.1219028741328,NA,NA,"PEDM"
"Early","DFG2021","Apertus",176,"Combined",NA,"DMTE","biomass","Combined_176_Early","Combined 176",NA,"61_87",18.8723231227975,NA,NA,"DMTE"
"Early","DFG2021","Apertus",176,"Combined",NA,"CEDM","biomass","Combined_176_Early","Combined 176",NA,"61_87",63.6756756756757,NA,NA,"CEDM"
"Early","DFG2021","Apertus",176,"Split",NA,"mobile61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",2.0124999899375,NA,NA,"mobile61_DM"
"Early","DFG2021","Apertus",176,"Split",NA,"post61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",3.4714999826425,NA,NA,"post61_DM"
"Early","DFG2021","Apertus",176,"Split",NA,"pre61_DM","biomass","Split_176_Early","Split 176",NA,"61_87",3.6224999818875,NA,NA,"pre61_DM"
"Early","DFG2021","Apertus",176,"Split",NA,"pre61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.510642796729631,NA,NA,"pre61_DM_rel"
"Early","DFG2021","Apertus",176,"Split",NA,"post61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.489357203270369,NA,NA,"post61_DM_rel"
"Early","DFG2021","Apertus",176,"Split",NA,"mobile61_DM_rel","biomass","Split_176_Early","Split 176",NA,"61_87",0.283690442627573,NA,NA,"mobile61_DM_rel"
"Early","DFG2021","Apertus",176,"Split",NA,"PEDM","biomass","Split_176_Early","Split 176",NA,"61_87",71.1825011414104,NA,NA,"PEDM"
"Early","DFG2021","Apertus",176,"Split",NA,"DMTE","biomass","Split_176_Early","Split 176",NA,"61_87",23.469387755102,NA,NA,"DMTE"
"Early","DFG2021","Apertus",176,"Split",NA,"CEDM","biomass","Split_176_Early","Split 176",NA,"61_87",64.6701776309917,NA,NA,"CEDM"
"Early","DFG2021","Apertus",220,"Combined",NA,"mobile61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",2.25799998871,NA,NA,"mobile61_DM"
"Early","DFG2021","Apertus",220,"Combined",NA,"post61_DM","biomass","Combined_220_Early","Combined 220",NA,"61_87",3.842999980785,NA,NA,"post61_DM"
