"DayTime","y","m","d","DailyMean_Temperature","Acc_Temperature","Acc_Percipitation","Acc_Radiation","DailySum_Percipitation","DailySum_Radiation","sowing_date","DFG_year"
"2020-05-24",2020,5,24,12.8291666666667,1552.8875,244.73,495652.1,5.27,3921.8,"Early","DFG2020"
"2020-05-25",2020,5,25,12.275,1565.1625,244.89,500504.8,0.16,4852.7,"Early","DFG2020"
"2020-05-26",2020,5,26,13.3958333333333,1578.55833333333,244.89,506963.2,0,6458.4,"Early","DFG2020"
"2020-05-27",2020,5,27,16.25,1594.80833333333,244.92,514143.6,0.03,7180.4,"Early","DFG2020"
"2020-05-28",2020,5,28,13.8916666666667,1608.7,244.92,521719.3,0,7575.7,"Early","DFG2020"
"2020-05-29",2020,5,29,14.375,1623.075,244.92,529878.5,0,8159.2,"Early","DFG2020"
"2020-05-30",2020,5,30,14.4875,1637.5625,244.92,535738.9,0,5860.4,"Early","DFG2020"
"2020-05-31",2020,5,31,15.0666666666667,1652.62916666667,244.92,542399.4,0,6660.5,"Early","DFG2020"
"2020-06-01",2020,6,1,16.6583333333333,1669.2875,244.92,550641.5,0,8242.1,"Early","DFG2020"
"2020-06-02",2020,6,2,18.8333333333333,1688.12083333333,244.92,558430.1,0,7788.6,"Early","DFG2020"
"2020-06-03",2020,6,3,19.4541666666667,1707.575,245.08,564467.7,0.16,6037.6,"Early","DFG2020"
"2020-06-04",2020,6,4,14.5583333333333,1722.13333333333,252.67,566446.9,7.59,1979.2,"Early","DFG2020"
"2020-06-05",2020,6,5,11.275,1733.40833333333,257.76,571544.9,5.09,5098,"Early","DFG2020"
"2020-06-06",2020,6,6,12.2875,1745.69583333333,263.02,577537.9,5.26,5993,"Early","DFG2020"
"2020-06-07",2020,6,7,14.4666666666667,1760.1625,263.02,584260,0,6722.1,"Early","DFG2020"
"2020-06-08",2020,6,8,13.9833333333333,1774.14583333333,265.09,589951.5,2.07,5691.5,"Early","DFG2020"
"2020-06-09",2020,6,9,15.4166666666667,1789.5625,265.3,595591.9,0.21,5640.4,"Early","DFG2020"
"2020-06-10",2020,6,10,16.6458333333333,1806.20833333333,265.63,601288.9,0.33,5697,"Early","DFG2020"
"2020-06-11",2020,6,11,16.2083333333333,1822.41666666667,265.87,607099.1,0.24,5810.2,"Early","DFG2020"
"2020-06-12",2020,6,12,20.4,1842.81666666667,265.87,613319.8,0,6220.7,"Early","DFG2020"
"2020-06-13",2020,6,13,20.8791666666667,1863.69583333333,266.02,617939.6,0.15,4619.8,"Early","DFG2020"
"2020-06-14",2020,6,14,19.0208333333333,1882.71666666667,276.48,619840.8,10.46,1901.2,"Early","DFG2020"
"2020-06-15",2020,6,15,17.2708333333333,1899.9875,278.46,623616.3,1.98,3775.5,"Early","DFG2020"
"2020-06-16",2020,6,16,19.0041666666667,1918.99166666667,278.46,629272,0,5655.7,"Early","DFG2020"
"2020-06-17",2020,6,17,20.8416666666667,1939.83333333333,278.46,636296.8,0,7024.8,"Early","DFG2020"
"2020-06-18",2020,6,18,17.4291666666667,1957.2625,282.02,637537.5,3.56,1240.7,"Early","DFG2020"
"2020-06-19",2020,6,19,18.8041666666667,1976.06666666667,283.3,644638.3,1.28,7100.8,"Early","DFG2020"
"2020-06-20",2020,6,20,18.3083333333333,1994.375,283.3,652480.9,0,7842.6,"Early","DFG2020"
"2020-06-21",2020,6,21,18.8833333333333,2013.25833333333,283.33,660789.4,0.03,8308.5,"Early","DFG2020"
"2020-06-22",2020,6,22,19.2833333333333,2032.54166666667,283.37,667936.7,0.04,7147.3,"Early","DFG2020"
"2020-06-23",2020,6,23,19.3625,2051.90416666667,283.37,676126.6,0,8189.9,"Early","DFG2020"
"2020-06-24",2020,6,24,20.125,2072.02916666667,283.37,684126.8,0,8000.2,"Early","DFG2020"
"2020-06-25",2020,6,25,21.1458333333333,2093.175,283.37,690889.8,0,6763,"Early","DFG2020"
"2020-06-26",2020,6,26,22.5791666666667,2115.75416666667,283.4,698185.3,0.03,7295.5,"Early","DFG2020"
"2020-06-27",2020,6,27,22.2875,2138.04166666667,283.83,703609.1,0.43,5423.8,"Early","DFG2020"
"2020-06-28",2020,6,28,18.5958333333333,2156.6375,284.23,707447.9,0.4,3838.8,"Early","DFG2020"
"2020-06-29",2020,6,29,16.9416666666667,2173.57916666667,284.34,713156.7,0.11,5708.8,"Early","DFG2020"
"2020-06-30",2020,6,30,17.3166666666667,2190.89583333333,284.51,717951.9,0.17,4795.2,"Early","DFG2020"
"2020-07-01",2020,7,1,17.6583333333333,2208.55416666667,300.26,719621.2,15.75,1669.3,"Early","DFG2020"
"2020-07-02",2020,7,2,17.5458333333333,2226.1,302.1,724092.8,1.84,4471.6,"Early","DFG2020"
"2020-07-03",2020,7,3,16.8958333333333,2242.99583333333,302.1,730125.1,0,6032.3,"Early","DFG2020"
"2020-07-04",2020,7,4,18.8625,2261.85833333333,302.24,733077.6,0.14,2952.5,"Early","DFG2020"
"2020-07-05",2020,7,5,20.2791666666667,2282.1375,302.46,736523.4,0.22,3445.8,"Early","DFG2020"
"2020-07-06",2020,7,6,14.875,2297.0125,303.58,741588,1.12,5064.6,"Early","DFG2020"
"2020-07-07",2020,7,7,14.2708333333333,2311.28333333333,303.9,746914.2,0.32,5326.2,"Early","DFG2020"
"2020-07-08",2020,7,8,13.6958333333333,2324.97916666667,306.43,748848.3,2.53,1934.1,"Early","DFG2020"
"2020-07-09",2020,7,9,17.0166666666667,2341.99583333333,310.19,751124.1,3.76,2275.8,"Early","DFG2020"
"2020-07-10",2020,7,10,15.7416666666667,2357.7375,313.18,753698.7,2.99,2574.6,"Early","DFG2020"
"2020-07-11",2020,7,11,13.875,2371.6125,313.3,759250.4,0.12,5551.7,"Early","DFG2020"
"2020-07-12",2020,7,12,15.0375,2386.65,313.3,766089.4,0,6839,"Early","DFG2020"
"2020-07-13",2020,7,13,17.5958333333333,2404.24583333333,313.3,774025.9,0,7936.5,"Early","DFG2020"
"2020-07-14",2020,7,14,17.5916666666667,2421.8375,316.96,780368.8,3.66,6342.9,"Early","DFG2020"
"2020-07-15",2020,7,15,14.9708333333333,2436.80833333333,319.94,782608,2.98,2239.2,"Early","DFG2020"
"2020-07-16",2020,7,16,15.0958333333333,2451.90416666667,319.94,786434.3,0,3826.3,"Early","DFG2020"
"2020-07-17",2020,7,17,17.35,2469.25416666667,319.94,792410.4,0,5976.1,"Early","DFG2020"
"2020-07-18",2020,7,18,19.5375,2488.79166666667,319.97,798946.4,0.03,6536,"Early","DFG2020"
"2020-07-19",2020,7,19,21.2333333333333,2510.025,320,803690.1,0.03,4743.7,"Early","DFG2020"
"2020-07-20",2020,7,20,17.4416666666667,2527.46666666667,321.66,807965.5,1.66,4275.4,"Early","DFG2020"
"2020-07-21",2020,7,21,15.7541666666667,2543.22083333333,321.66,814185.7,0,6220.2,"Early","DFG2020"
"2020-07-22",2020,7,22,15.625,2558.84583333333,321.66,818765.4,0,4579.7,"Early","DFG2020"
"2020-07-23",2020,7,23,18.2416666666667,2577.0875,321.66,826140.2,0,7374.8,"Early","DFG2020"
"2020-07-24",2020,7,24,19.4208333333333,2596.50833333333,321.69,830836.7,0.03,4696.5,"Early","DFG2020"
"2020-07-25",2020,7,25,19.875,2616.38333333333,321.9,835058.6,0.21,4221.9,"Early","DFG2020"
"2020-07-26",2020,7,26,18.9416666666667,2635.325,330.56,839992.4,8.66,4933.8,"Early","DFG2020"
"2020-07-27",2020,7,27,18.5958333333333,2653.92083333333,331.16,843094.9,0.6,3102.5,"Early","DFG2020"
"2019-11-13",2019,11,13,4.50416666666667,4.50416666666667,0,738.7,0,738.7,"Late","DFG2020"
"2019-11-14",2019,11,14,5.125,9.62916666666667,0,2371.5,0,1632.8,"Late","DFG2020"
"2019-11-15",2019,11,15,4.64583333333333,14.275,0,2687.6,0,316.1,"Late","DFG2020"
"2019-11-16",2019,11,16,4.40416666666667,18.6791666666667,5.02,3401.1,5.02,713.5,"Late","DFG2020"
"2019-11-17",2019,11,17,2.84166666666667,21.5208333333333,6.12,3895.6,1.1,494.5,"Late","DFG2020"
"2019-11-18",2019,11,18,5.42083333333333,26.9416666666667,8.42,4138.5,2.3,242.9,"Late","DFG2020"
"2019-11-19",2019,11,19,5.0875,32.0291666666667,9.62,4660.1,1.2,521.6,"Late","DFG2020"
"2019-11-20",2019,11,20,3.65,35.6791666666667,9.68,5118.2,0.06,458.1,"Late","DFG2020"
"2019-11-21",2019,11,21,4.6375,40.3166666666667,10.14,5317.7,0.46,199.5,"Late","DFG2020"
"2019-11-22",2019,11,22,5.36666666666667,45.6833333333333,10.14,6133.6,0,815.9,"Late","DFG2020"
"2019-11-23",2019,11,23,5.7375,51.4208333333333,10.14,6530,0,396.4,"Late","DFG2020"
"2019-11-24",2019,11,24,4.45833333333333,55.8791666666667,10.14,6746.8,0,216.8,"Late","DFG2020"
"2019-11-25",2019,11,25,4.1125,59.9916666666667,10.14,7048.1,0,301.3,"Late","DFG2020"
"2019-11-26",2019,11,26,8,67.9916666666667,10.26,7701,0.12,652.9,"Late","DFG2020"
"2019-11-27",2019,11,27,9.4875,77.4791666666667,11.76,8094.8,1.5,393.8,"Late","DFG2020"
"2019-11-28",2019,11,28,9.72083333333333,87.2,16.97,8384.7,5.21,289.9,"Late","DFG2020"
"2019-11-29",2019,11,29,5.17083333333333,92.3708333333333,18.15,9235.7,1.18,851,"Late","DFG2020"
"2019-11-30",2019,11,30,2.80416666666667,95.175,18.15,10339,0,1103.3,"Late","DFG2020"
"2019-12-01",2019,12,1,0,95.175,18.21,10926.4,0.06,587.4,"Late","DFG2020"
"2019-12-02",2019,12,2,3.09583333333333,98.2708333333333,19.21,11704.3,1,777.9,"Late","DFG2020"
"2019-12-03",2019,12,3,4.825,103.095833333333,19.21,12232,0,527.7,"Late","DFG2020"
"2019-12-04",2019,12,4,1.92083333333333,105.016666666667,19.21,13371.5,0,1139.5,"Late","DFG2020"
"2019-12-05",2019,12,5,1.69166666666667,106.708333333333,19.21,14664.7,0,1293.2,"Late","DFG2020"
"2019-12-06",2019,12,6,3.85833333333333,110.566666666667,20.13,14859.8,0.92,195.1,"Late","DFG2020"
"2019-12-07",2019,12,7,8.49583333333333,119.0625,20.81,15344.7,0.68,484.9,"Late","DFG2020"
"2019-12-08",2019,12,8,8.95,128.0125,21.04,15500.7,0.23,156,"Late","DFG2020"
"2019-12-09",2019,12,9,6.42083333333333,134.433333333333,22.13,15984.9,1.09,484.2,"Late","DFG2020"
"2019-12-10",2019,12,10,3.77916666666667,138.2125,22.13,16978.6,0,993.7,"Late","DFG2020"
"2019-12-11",2019,12,11,3.26666666666667,141.479166666667,28.81,17124.7,6.68,146.1,"Late","DFG2020"
"2019-12-12",2019,12,12,3.59583333333333,145.075,28.87,17483.5,0.06,358.8,"Late","DFG2020"
"2019-12-13",2019,12,13,2.09583333333333,147.170833333333,31.44,17793.3,2.57,309.8,"Late","DFG2020"
"2019-12-14",2019,12,14,4.82083333333333,151.991666666667,33.57,18274.4,2.13,481.1,"Late","DFG2020"
"2019-12-15",2019,12,15,6.72083333333333,158.7125,35.42,19206.8,1.85,932.4,"Late","DFG2020"
"2019-12-16",2019,12,16,7.18333333333333,165.895833333333,35.42,19475,0,268.2,"Late","DFG2020"
"2019-12-17",2019,12,17,10.7375,176.633333333333,37.63,20310.4,2.21,835.4,"Late","DFG2020"
"2019-12-18",2019,12,18,6.85833333333333,183.491666666667,37.95,21180.5,0.32,870.1,"Late","DFG2020"
"2019-12-19",2019,12,19,8.07916666666667,191.570833333333,38.04,22138.5,0.09,958,"Late","DFG2020"
"2019-12-20",2019,12,20,7.9375,199.508333333333,38.5,22569.2,0.46,430.7,"Late","DFG2020"
"2019-12-21",2019,12,21,7.0625,206.570833333333,38.5,23523.4,0,954.2,"Late","DFG2020"
"2019-12-22",2019,12,22,7.02916666666667,213.6,39.37,23944.8,0.87,421.4,"Late","DFG2020"
"2019-12-23",2019,12,23,7.32083333333333,220.920833333333,39.82,24470.9,0.45,526.1,"Late","DFG2020"
"2019-12-24",2019,12,24,6.8,227.720833333333,44.27,24704.9,4.45,234,"Late","DFG2020"
"2019-12-25",2019,12,25,6.43333333333333,234.154166666667,46.41,25029.4,2.14,324.5,"Late","DFG2020"
"2019-12-26",2019,12,26,4.5375,238.691666666667,46.5,25626.1,0.09,596.7,"Late","DFG2020"
"2019-12-27",2019,12,27,2.0625,240.754166666667,46.5,26187.4,0,561.3,"Late","DFG2020"
"2019-12-28",2019,12,28,0,240.754166666667,46.5,26899.2,0,711.8,"Late","DFG2020"
"2019-12-29",2019,12,29,0.933333333333333,241.6875,46.5,27625,0,725.8,"Late","DFG2020"
"2019-12-30",2019,12,30,4.8,246.4875,46.5,28487.6,0,862.6,"Late","DFG2020"
"2019-12-31",2019,12,31,5.05,251.5375,46.95,29123.5,0.45,635.9,"Late","DFG2020"
"2020-01-01",2020,1,1,0.970833333333333,252.508333333333,46.95,30248.2,0,1124.7,"Late","DFG2020"
"2020-01-02",2020,1,2,1.60833333333333,254.116666666667,46.95,31318.5,0,1070.3,"Late","DFG2020"
"2020-01-03",2020,1,3,5.62916666666667,259.745833333333,49.96,31501.7,3.01,183.2,"Late","DFG2020"
"2020-01-04",2020,1,4,4.69166666666667,264.4375,53.9,31643.4,3.94,141.7,"Late","DFG2020"
"2020-01-05",2020,1,5,3.45833333333333,267.895833333333,53.9,31988.7,0,345.3,"Late","DFG2020"
"2020-01-06",2020,1,6,4.2375,272.133333333333,53.9,32146.3,0,157.6,"Late","DFG2020"
"2020-01-07",2020,1,7,4.92916666666667,277.0625,54.08,32778.8,0.18,632.5,"Late","DFG2020"
"2020-01-08",2020,1,8,7.4375,284.5,54.83,32962.7,0.75,183.9,"Late","DFG2020"
"2020-01-09",2020,1,9,10.1375,294.6375,56.88,33113.2,2.05,150.5,"Late","DFG2020"
"2020-01-10",2020,1,10,8.17083333333333,302.808333333333,58.08,33556,1.2,442.8,"Late","DFG2020"
"2020-01-11",2020,1,11,3.80416666666667,306.6125,58.11,34496.8,0.03,940.8,"Late","DFG2020"
"2020-01-12",2020,1,12,5.25416666666667,311.866666666667,58.48,35236.8,0.37,740,"Late","DFG2020"
"2020-01-13",2020,1,13,6.4125,318.279166666667,58.99,35941.3,0.51,704.5,"Late","DFG2020"
"2020-01-14",2020,1,14,9.5375,327.816666666667,58.99,36127.4,0,186.1,"Late","DFG2020"
"2020-01-15",2020,1,15,11.0916666666667,338.908333333333,59.57,37239.8,0.58,1112.4,"Late","DFG2020"
"2020-01-16",2020,1,16,7.02083333333333,345.929166666667,59.57,38553.5,0,1313.7,"Late","DFG2020"
"2020-01-17",2020,1,17,7.80833333333333,353.7375,59.68,39796.4,0.11,1242.9,"Late","DFG2020"
"2020-01-18",2020,1,18,4.87916666666667,358.616666666667,59.71,40523.2,0.03,726.8,"Late","DFG2020"
"2020-01-19",2020,1,19,3.49583333333333,362.1125,60.2,41383.8,0.49,860.6,"Late","DFG2020"
"2020-01-20",2020,1,20,3.11666666666667,365.229166666667,60.23,42421.5,0.03,1037.7,"Late","DFG2020"
"2020-01-21",2020,1,21,1.37083333333333,366.6,60.23,44015.3,0,1593.8,"Late","DFG2020"
"2020-01-22",2020,1,22,3.30833333333333,369.908333333333,60.26,44406.3,0.03,391,"Late","DFG2020"
"2020-01-23",2020,1,23,2.59166666666667,372.5,60.26,45037.6,0,631.3,"Late","DFG2020"
"2020-01-24",2020,1,24,0,372.5,60.26,45305.2,0,267.6,"Late","DFG2020"
"2020-01-25",2020,1,25,0.125,372.625,60.26,45791.4,0,486.2,"Late","DFG2020"
"2020-01-26",2020,1,26,2.65,375.275,60.32,46737,0.06,945.6,"Late","DFG2020"
"2020-01-27",2020,1,27,6.08333333333333,381.358333333333,61.41,47093.3,1.09,356.3,"Late","DFG2020"
"2020-01-28",2020,1,28,5.24583333333333,386.604166666667,63,47643.9,1.59,550.6,"Late","DFG2020"
"2020-01-29",2020,1,29,4.25,390.854166666667,63.96,48228.7,0.96,584.8,"Late","DFG2020"
"2020-01-30",2020,1,30,7.28333333333333,398.1375,64.02,48870.3,0.06,641.6,"Late","DFG2020"
"2020-01-31",2020,1,31,11.5666666666667,409.704166666667,64.05,49868.9,0.03,998.6,"Late","DFG2020"
"2020-02-01",2020,2,1,10.7541666666667,420.458333333333,66.3,50188.2,2.25,319.3,"Late","DFG2020"
"2020-02-02",2020,2,2,7.6625,428.120833333333,71.15,50503.3,4.85,315.1,"Late","DFG2020"
"2020-02-03",2020,2,3,8.50833333333333,436.629166666667,78.06,51310.4,6.91,807.1,"Late","DFG2020"
"2020-02-04",2020,2,4,4.91666666666667,441.545833333333,79.07,52665.6,1.01,1355.2,"Late","DFG2020"
"2020-02-05",2020,2,5,2.70833333333333,444.254166666667,79.07,54772.5,0,2106.9,"Late","DFG2020"
"2020-02-06",2020,2,6,4.20416666666667,448.458333333333,79.07,55171.8,0,399.3,"Late","DFG2020"
"2020-02-07",2020,2,7,4.5375,452.995833333333,79.07,55964.7,0,792.9,"Late","DFG2020"
"2020-02-08",2020,2,8,5.20416666666667,458.2,79.07,57200.6,0,1235.9,"Late","DFG2020"
"2020-02-09",2020,2,9,9.50416666666667,467.704166666667,82.93,58161.4,3.86,960.8,"Late","DFG2020"
"2020-02-10",2020,2,10,6.83333333333333,474.5375,94.49,59274.2,11.56,1112.8,"Late","DFG2020"
"2020-02-11",2020,2,11,4.07083333333333,478.608333333333,97.45,60189.4,2.96,915.2,"Late","DFG2020"
"2020-02-12",2020,2,12,4.17916666666667,482.7875,97.48,62027.2,0.03,1837.8,"Late","DFG2020"
"2020-02-13",2020,2,13,3.09583333333333,485.883333333333,100.37,62432.8,2.89,405.6,"Late","DFG2020"
"2020-02-14",2020,2,14,6.10833333333333,491.991666666667,100.61,63292.8,0.24,860,"Late","DFG2020"
"2020-02-15",2020,2,15,8.02916666666667,500.020833333333,100.61,64953.8,0,1661,"Late","DFG2020"
"2020-02-16",2020,2,16,12.6666666666667,512.6875,102.75,65471.3,2.14,517.5,"Late","DFG2020"
"2020-02-17",2020,2,17,8.0125,520.7,104.88,67181.6,2.13,1710.3,"Late","DFG2020"
"2020-02-18",2020,2,18,6.6875,527.3875,106.69,69050.1,1.81,1868.5,"Late","DFG2020"
"2020-02-19",2020,2,19,5.225,532.6125,110.2,70372,3.51,1321.9,"Late","DFG2020"
"2020-02-20",2020,2,20,6.15,538.7625,113.76,71189.6,3.56,817.6,"Late","DFG2020"
"2020-02-21",2020,2,21,6.29583333333333,545.058333333333,113.85,73011.4,0.09,1821.8,"Late","DFG2020"
"2020-02-22",2020,2,22,8.575,553.633333333333,119.9,74214.1,6.05,1202.7,"Late","DFG2020"
"2020-02-23",2020,2,23,7.85,561.483333333333,131.8,74723.4,11.9,509.3,"Late","DFG2020"
"2020-02-24",2020,2,24,6.175,567.658333333333,138.07,75549.9,6.27,826.5,"Late","DFG2020"
"2020-02-25",2020,2,25,7.30833333333333,574.966666666667,139.81,77713.2,1.74,2163.3,"Late","DFG2020"
"2020-02-26",2020,2,26,3.10416666666667,578.070833333333,148.35,78867.7,8.54,1154.5,"Late","DFG2020"
"2020-02-27",2020,2,27,3.42916666666667,581.5,148.69,80388.5,0.34,1520.8,"Late","DFG2020"
"2020-02-28",2020,2,28,4.175,585.675,155.57,83002.9,6.88,2614.4,"Late","DFG2020"
"2020-02-29",2020,2,29,8.0875,593.7625,157.95,85198.4,2.38,2195.5,"Late","DFG2020"
"2020-03-01",2020,3,1,6.80833333333333,600.570833333333,161.44,87342.9,3.49,2144.5,"Late","DFG2020"
"2020-03-02",2020,3,2,6.7375,607.308333333333,163.6,90303.4,2.16,2960.5,"Late","DFG2020"
"2020-03-03",2020,3,3,5.2125,612.520833333333,167.78,92511.4,4.18,2208,"Late","DFG2020"
"2020-03-04",2020,3,4,3.64583333333333,616.166666666667,169.21,94082.6,1.43,1571.2,"Late","DFG2020"
"2020-03-05",2020,3,5,5.51666666666667,621.683333333333,170.29,95821.9,1.08,1739.3,"Late","DFG2020"
"2020-03-06",2020,3,6,4.525,626.208333333333,180.18,96414,9.89,592.1,"Late","DFG2020"
"2020-03-07",2020,3,7,4.77083333333333,630.979166666667,180.18,98007.5,0,1593.5,"Late","DFG2020"
"2020-03-08",2020,3,8,8.27083333333333,639.25,180.18,100171.9,0,2164.4,"Late","DFG2020"
"2020-03-09",2020,3,9,7.78333333333333,647.033333333333,180.37,102168.2,0.19,1996.3,"Late","DFG2020"
"2020-03-10",2020,3,10,8.55833333333333,655.591666666667,186.06,102958.1,5.69,789.9,"Late","DFG2020"
"2020-03-11",2020,3,11,10.5833333333333,666.175,187.94,104832,1.88,1873.9,"Late","DFG2020"
"2020-03-12",2020,3,12,9.3,675.475,189.67,108406,1.73,3574,"Late","DFG2020"
"2020-03-13",2020,3,13,6.24583333333333,681.720833333333,190.78,111309.2,1.11,2903.2,"Late","DFG2020"
"2020-03-14",2020,3,14,4.69166666666667,686.4125,190.78,115171.4,0,3862.2,"Late","DFG2020"
"2020-03-15",2020,3,15,8.725,695.1375,190.78,118686.7,0,3515.3,"Late","DFG2020"
"2020-03-16",2020,3,16,9.98333333333333,705.120833333333,190.78,122407.4,0,3720.7,"Late","DFG2020"
"2020-03-17",2020,3,17,9.975,715.095833333333,190.78,126494.9,0,4087.5,"Late","DFG2020"
"2020-03-18",2020,3,18,10.6791666666667,725.775,190.78,130185.1,0,3690.2,"Late","DFG2020"
"2020-03-19",2020,3,19,10.1333333333333,735.908333333333,190.78,132760.5,0,2575.4,"Late","DFG2020"
"2020-03-20",2020,3,20,7.1,743.008333333333,194.72,133827.9,3.94,1067.4,"Late","DFG2020"
"2020-03-21",2020,3,21,3.3,746.308333333333,194.72,136954.5,0,3126.6,"Late","DFG2020"
"2020-03-22",2020,3,22,2.04166666666667,748.35,194.72,141870.1,0,4915.6,"Late","DFG2020"
"2020-03-23",2020,3,23,1.78333333333333,750.133333333333,194.72,146777.9,0,4907.8,"Late","DFG2020"
"2020-03-24",2020,3,24,2.83333333333333,752.966666666667,194.72,151691.2,0,4913.3,"Late","DFG2020"
"2020-03-25",2020,3,25,3.45416666666667,756.420833333333,194.72,156719,0,5027.8,"Late","DFG2020"
"2020-03-26",2020,3,26,4.85,761.270833333333,194.72,161552.7,0,4833.7,"Late","DFG2020"
"2020-03-27",2020,3,27,8.45833333333333,769.729166666667,194.72,166114.5,0,4561.8,"Late","DFG2020"
"2020-03-28",2020,3,28,6.90416666666667,776.633333333333,194.72,170954,0,4839.5,"Late","DFG2020"
"2020-03-29",2020,3,29,2.76666666666667,779.4,195.91,172207.9,1.19,1253.9,"Late","DFG2020"
"2020-03-30",2020,3,30,0.758333333333333,780.158333333333,196.46,173913.8,0.55,1705.9,"Late","DFG2020"
"2020-03-31",2020,3,31,1.70416666666667,781.8625,196.46,178510.9,0,4597.1,"Late","DFG2020"
"2020-04-01",2020,4,1,4.07916666666667,785.941666666667,196.46,183164.3,0,4653.4,"Late","DFG2020"
"2020-04-02",2020,4,2,6.35,792.291666666667,196.46,185660,0,2495.7,"Late","DFG2020"
"2020-04-03",2020,4,3,7.16666666666667,799.458333333333,196.89,188815.8,0.43,3155.8,"Late","DFG2020"
"2020-04-04",2020,4,4,7.90416666666667,807.3625,196.89,194411.1,0,5595.3,"Late","DFG2020"
"2020-04-05",2020,4,5,10.1166666666667,817.479166666667,196.89,200015.7,0,5604.6,"Late","DFG2020"
"2020-04-06",2020,4,6,13.325,830.804166666667,196.89,205717.3,0,5701.6,"Late","DFG2020"
"2020-04-07",2020,4,7,14.1291666666667,844.933333333333,196.89,211327.5,0,5610.2,"Late","DFG2020"
"2020-04-08",2020,4,8,15.1958333333333,860.129166666667,196.89,216817.1,0,5489.6,"Late","DFG2020"
"2020-04-09",2020,4,9,13.0791666666667,873.208333333333,196.92,222506.2,0.03,5689.1,"Late","DFG2020"
"2020-04-10",2020,4,10,8.55833333333333,881.766666666667,196.95,228441.5,0.03,5935.3,"Late","DFG2020"
"2020-04-11",2020,4,11,10.0583333333333,891.825,196.98,234369.9,0.03,5928.4,"Late","DFG2020"
"2020-04-12",2020,4,12,15.1791666666667,907.004166666667,196.98,240256.8,0,5886.9,"Late","DFG2020"
"2020-04-13",2020,4,13,7.57083333333333,914.575,197.2,244988,0.22,4731.2,"Late","DFG2020"
"2020-04-14",2020,4,14,5.69583333333333,920.270833333333,197.2,249389,0,4401,"Late","DFG2020"
"2020-04-15",2020,4,15,8.225,928.495833333333,197.2,255170.3,0,5781.3,"Late","DFG2020"
"2020-04-16",2020,4,16,11.325,939.820833333333,197.24,260741.5,0.04,5571.2,"Late","DFG2020"
"2020-04-17",2020,4,17,10.2,950.020833333333,197.24,267042.2,0,6300.7,"Late","DFG2020"
"2020-04-18",2020,4,18,12.5,962.520833333333,197.24,273112.3,0,6070.1,"Late","DFG2020"
"2020-04-19",2020,4,19,9.64166666666667,972.1625,197.27,279745.5,0.03,6633.2,"Late","DFG2020"
"2020-04-20",2020,4,20,10.125,982.2875,197.27,286431.7,0,6686.2,"Late","DFG2020"
"2020-04-21",2020,4,21,11.7333333333333,994.020833333333,197.33,293152,0.06,6720.3,"Late","DFG2020"
"2020-04-22",2020,4,22,12.8166666666667,1006.8375,197.36,299894.8,0.03,6742.8,"Late","DFG2020"
"2020-04-23",2020,4,23,13.0708333333333,1019.90833333333,197.36,306598.9,0,6704.1,"Late","DFG2020"
"2020-04-24",2020,4,24,12.6,1032.50833333333,197.39,312675.9,0.03,6077,"Late","DFG2020"
"2020-04-25",2020,4,25,10.2458333333333,1042.75416666667,197.39,317074.5,0,4398.6,"Late","DFG2020"
"2020-04-26",2020,4,26,10.2291666666667,1052.98333333333,197.42,323353.5,0.03,6279,"Late","DFG2020"
"2020-04-27",2020,4,27,13.0791666666667,1066.0625,197.45,330088.6,0.03,6735.1,"Late","DFG2020"
"2020-04-28",2020,4,28,13.1375,1079.2,199.78,334262.9,2.33,4174.3,"Late","DFG2020"
"2020-04-29",2020,4,29,13,1092.2,199.78,337849.5,0,3586.6,"Late","DFG2020"
"2020-04-30",2020,4,30,12.3166666666667,1104.51666666667,210.75,342185.3,10.97,4335.8,"Late","DFG2020"
"2020-05-01",2020,5,1,10.3833333333333,1114.9,211.45,346310.2,0.7,4124.9,"Late","DFG2020"
"2020-05-02",2020,5,2,9.30416666666667,1124.20416666667,212.31,349703.6,0.86,3393.4,"Late","DFG2020"
"2020-05-03",2020,5,3,11.1166666666667,1135.32083333333,212.47,353901.4,0.16,4197.8,"Late","DFG2020"
"2020-05-04",2020,5,4,9.775,1145.09583333333,214.83,358235.6,2.36,4334.2,"Late","DFG2020"
"2020-05-05",2020,5,5,8.40416666666667,1153.5,214.83,363967.7,0,5732.1,"Late","DFG2020"
"2020-05-06",2020,5,6,10.0041666666667,1163.50416666667,214.83,371431.3,0,7463.6,"Late","DFG2020"
"2020-05-07",2020,5,7,11.05,1174.55416666667,214.83,378526,0,7094.7,"Late","DFG2020"
"2020-05-08",2020,5,8,13.4958333333333,1188.05,214.83,385371.9,0,6845.9,"Late","DFG2020"
"2020-05-09",2020,5,9,15.5916666666667,1203.64166666667,214.83,392608.3,0,7236.4,"Late","DFG2020"
"2020-05-10",2020,5,10,14.55,1218.19166666667,214.97,396042,0.14,3433.7,"Late","DFG2020"
"2020-05-11",2020,5,11,6.95833333333333,1225.15,215.04,398948.1,0.07,2906.1,"Late","DFG2020"
"2020-05-12",2020,5,12,7.25833333333333,1232.40833333333,215.04,403277.9,0,4329.8,"Late","DFG2020"
"2020-05-13",2020,5,13,9.3,1241.70833333333,215.37,408339.3,0.33,5061.4,"Late","DFG2020"
"2020-05-14",2020,5,14,8.625,1250.33333333333,215.37,414861.7,0,6522.4,"Late","DFG2020"
