source,pic_name,detect.width,detect.length,detect.area,detect.cx,detect.cy,detect.class,confidence,truth.cx,truth.cy,truth.class,truth.width,truth.length,truth.angle,truth.area
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,28.2724267124965,80.2437292294785,2268.68495377784,1342.251648,692.679276,hair,0.685403,1344.4136,704.2684,hair,26.1568,75.68256,0.149411,1979.613585408
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,45.7197214830688,56.659800393995,2590.47029329972,1663.5942,1346.588388,complete,0.676407,1666.8776,1348.2857,complete,75.10204,32,0,2403.26528
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,54.5751071179225,30.921393863816,1687.53838235323,126.7543728,1533.768372,hair,0.673205,102.5692,1564.759,hair,26.63928,75.0098,0.571805,1998.207064944
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,21.419984937101,82.9150667468736,1776.03948077675,524.441952,142.849737,hair,0.670749,521.3878,171.1641,hair,18.38732,101.71508,3.017614,1870.2677247856
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,20.2487842947717,80.48403756253,1629.70391577597,1009.228248,426.934962,hair,0.62092,977.3868,480.9943,hair,25.80784,110.44868,0.384317,2850.4418616512
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,23.05650024973,50.8417689871689,1172.23325934938,1237.499856,199.893015,hair,0.612703,1222.2071,228.6765,hair,26.03328,81.3424,0.605374,2117.609475072
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,26.2229762472222,44.9931061007611,1179.85315256901,869.546016,739.268208,hair,0.575786,869.3593,734.2812,hair,21.91072,71.80564,0.336228,1573.3132724608
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,28.7636178446022,77.9703682130309,2242.70987448254,1767.08304,686.96829,hair,0.532614,1770.6469,672.088,hair,16.44624,105.53792,0.740547,1735.7019614208
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,25.3319783257501,75.6251064523732,1915.73355753406,1775.107872,76.32898758,hair,0.518104,1728.7585,108.1369,hair,21.45572,113.04844,0.955662,2425.5356750768
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,19.3028555209105,56.786810562085,1096.14759977324,2206.035648,160.2299718,hair,0.500134,2242.7585,141.1369,hair,21.45572,113.04844,0.955662,2425.5356750768
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,31.6479249096518,83.0454348644387,2628.21568667914,1350.430704,861.88698,hair,0.499233,1369.7288,838.2414,hair,26.08684,127.12956,0.659117,3316.4084909904
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,19.5095106434725,74.6275873129475,1455.94770897862,2254.281192,509.305644,hair,0.497092,2261.8206,499.9581,hair,13.91788,98.23504,0.740547,1367.2234985152
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,29.0437442704217,17.7146892383968,514.500904069986,2292.592248,1610.2395,hair,0.491614,2338.6401,1597.7596,hair,57.99064,31.72276,2.796694,1839.6231549664
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,43.9443136867398,46.1500447241192,2028.03204201376,1679.004288,1635.28308,hair,0.489978,1638.1917,1624.8012,hair,38.1304,23.27552,1.079758,887.504887808
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,23.3024572583655,95.3362870777104,2221.56975479961,418.305384,513.714636,hair,0.461384,428.9358,523.174,hair,22.64572,87.65188,2.630591,1984.9399319536
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,21.5057324972382,61.5188098779891,1323.00706878449,2342.153232,688.619718,hair,0.439441,2375.1433,649.6328,hair,21.28988,131.28324,0.482249,2795.0044256112
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,45.5385723345291,83.1764386772488,3787.73626923242,66.0744216,692.478072,hair,0.427257,107.9418,692.9618,hair,25.10404,85.90412,1.020648,2156.5404646448
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,40.7209173798473,68.4998674630263,2789.37744349238,443.401128,1073.444724,hair,0.391442,441.256,1065.2183,hair,43.92792,95.82608,1.574623,4209.4403761536
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,31.1635325203707,46.2944813060763,1442.6995736956,2112.631632,1132.775118,hair,0.369496,2164.8387,1113.6111,hair,30.72752,106.07728,1.259682,3259.4917427456
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,47.6114299704982,36.5798132137631,1741.61721516098,1695.19392,1741.13874,hair,0.358859,1684.6917,1740.8012,hair,39.60976,27.34144,0.63384,1082.9878764544
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,77.7579561016504,65.9714449868974,5129.80472325361,946.762344,1780.974216,hair,0.284753,956.2808,1763.126,hair,37.37976,96.3556,1.568601,3601.749202656
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,33.3415854209433,21.3874632913295,713.091934265153,1497.718512,904.071294,hair,0.799694,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,19.6927696172484,13.6081397228941,267.981960482281,731.840832,1137.868398,hair,0.698286,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,15.3420946550532,12.0829766989375,185.378172229902,306.349128,858.97341,hair,0.633772,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,14.3277026081716,20.2439836357867,290.049777138244,2453.495184,1932.258726,hair,0.575541,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,10.7350274002705,35.6669570119125,382.885760807151,2578.222224,1329.789312,blurry.complete,0.564174,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,26.5068780526179,18.0334013179903,478.009169609889,1168.417224,296.218458,hair,0.553077,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,15.7893793052002,13.0970032504251,206.793552082401,1357.1226,562.171266,hair,0.543194,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,17.8326535988561,21.8792946649018,390.165882746494,1371.357216,561.767886,hair,0.541933,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,15.454761603575,9.07050144843718,140.182437510478,1468.544256,341.890308,hair,0.480837,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,61.1929456156358,155.106067150155,9491.3971317746,870.15384,1664.61804,hair,0.464389,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,13.2312654885896,20.9595106870318,277.320850411049,2155.454712,323.517564,hair,0.46403,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,16.7156053894993,9.76211942103687,163.17973600722,1443.448512,425.305404,hair,0.444187,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,23.7978533400889,14.130109290419,336.266268572819,1060.391088,1904.856102,hair,0.39972,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,32.0896433762451,19.685904373239,631.713650876104,359.200656,1059.233112,hair,0.350391,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,27.8637905760292,21.6956061216458,604.521825393557,1640.089296,170.3198178,hair,0.343443,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,16.9928168869946,17.0974750444018,290.53426265948,2306.4264,1881.975708,hair,0.289507,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,13.9912088032633,10.2411143664671,143.285569479342,2482.082352,973.041012,hair,0.28105,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,51.0400692132574,156.934624623564,8009.95410274326,860.647032,1626.993864,hair,0.279486,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_2,24.9070464,15.3436032,382.163836845589,539.51184,290.665908,hair,0.261912,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,46.3076374103729,50.8635235433761,2355.36960566062,119.8520712,627.460992,complete,0.525354,117.8442,628.6139,complete,65.63148,29.82588,0.029325,1957.5166467024
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,46.5467100428756,54.71033277883,2546.58599620543,853.756848,264.680946,blurry.complete,0.904593,850.2209,264.8705,blurry.complete,71.55176,28.5226,3.138933,2040.842229776
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,46.6444109152287,27.6756005335007,1290.91208361033,670.01256,1136.032776,hair,0.898789,672.9184,1125.9898,hair,39.2,31.6,0,1238.72
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,28.994186131198,17.1425217140439,497.033465335092,360.497304,797.99256,hair,0.897482,424.219,844.9725,blurry.complete,70.02888,31.21024,0.02642,2185.6181517312
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,44.146944,59.0299488051217,2605.99184422257,2160.220752,260.29917,blurry.complete,0.895941,2167.7551,260.7857,blurry.complete,74.4,26.8,0,1993.92
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,45.6357914499454,57.5735141663524,2627.41288553614,1294.565328,256.584186,blurry.complete,0.894916,1296.2209,255.8705,blurry.complete,70.75388,27.72044,0.016814,1961.3286853072
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,43.6275344141743,53.6132884558372,2339.01558716409,1679.141016,1366.902702,blurry.complete,0.893766,1680.7551,1364.7857,blurry.complete,80.8,33.2,0,2682.56
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,41.0969421111878,54.975878427013,2259.34049322665,1701.953856,258.225408,blurry.complete,0.89258,1706.1685,257.0059,blurry.complete,72.30672,28.63768,3.135875,2070.6967092096
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,45.067638726711,51.7547804535825,2332.4657478623,437.913216,263.30994,blurry.complete,0.890291,443.3474,258.4902,blurry.complete,71.64528,31.41864,0.028343,2250.9972600192
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,49.1739136217387,49.5870037017829,2438.38703679231,1671.559416,1639.438866,blurry.complete,0.880838,1673.7551,1638.2857,blurry.complete,70.4,38.4,0,2703.36
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,43.6586823077432,51.9999359557357,2270.24868391446,1090.840608,858.685698,blurry.complete,0.87589,1092.1199,855.0049,blurry.complete,73.85444,31.7842,0.016858,2347.404291848
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,50.2070678442546,45.242404057925,2271.48844997342,2442.855024,1696.245948,blurry.complete,0.869124,2450.2551,1689.2857,blurry.complete,67.6,36.8,3.071469,2487.68
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,51.7311960115576,52.067512854799,2693.5147133259,923.2542,1682.21124,blurry.complete,0.869098,929.7551,1683.2857,complete,69.6,41.6,0.061688,2895.36
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,51.192464064327,60.3835113186191,3091.18073325629,867.266352,1864.821852,hair,0.859587,875.2551,1857.5649,hair,36.4,58,0.499323,2111.2
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,43.5261462987098,52.0208100413876,2264.26538843882,1787.06088,864.34857,blurry.complete,0.857549,1789.7551,863.7857,complete,75.2,30.8,0,2316.16
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,43.0344427625194,54.9620922639103,2365.26301363956,374.275728,1343.582478,blurry.complete,0.8548,378.7551,1338.2857,blurry.complete,74.4,30.4,0,2261.76
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,42.6915342492335,49.0293763657931,2093.13930033881,730.100952,852.505722,blurry.complete,0.854527,734.9164,854.9828,blurry.complete,75.39524,35.62632,0.051256,2686.0549467168
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,41.1248633494703,49.1255998301547,2020.28357997588,2253.839904,861.043284,blurry.complete,0.853948,2264.7551,858.7857,blurry.complete,76,33.2,0,2523.2
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,45.6343936118246,50.1140185889826,2286.92284975993,1401.901992,1363.770918,blurry.complete,0.852476,1405.2551,1361.7857,blurry.complete,70.8,35.6,0,2520.48
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,44.9755797587847,49.9569728489688,2246.84381687624,91.13608728,1341.665208,blurry.complete,0.848187,106.2551,1319.2857,blurry.incomplete,83.6,40.8,0,3410.88
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,42.9247223956807,42.2916113727685,1815.3556778421,111.4841232,240.537438,blurry.complete,0.844618,96.2551,239.2857,blurry.complete,64.4,31.2,0.029325,2009.28
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,40.4433908740266,49.5561960938082,2004.2206088518,2506.552776,261.503964,blurry.complete,0.844313,2508.2551,259.2561,blurry.incomplete,66,27.17628,0,1793.63448
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,46.8271418315786,54.4182648124031,2548.2518045988,1452.240576,863.938386,blurry.complete,0.8413,1456.2551,865.7857,complete,72.4,34,0.063133,2461.6
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,41.6318853834199,49.14669475394,2046.06956296995,2202.388704,655.351074,blurry.complete,0.834927,2210.7551,656.2857,complete,72,32,0,2304
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,48.6033030827872,50.6799325093182,2463.2121199656,1304.197848,1692.10134,blurry.complete,0.83206,1308.2551,1687.2857,complete,73.2,36.8,0,2693.76
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,43.0716855157565,52.1409504653053,2245.79862093427,640.856448,635.826996,blurry.complete,0.831189,640.2551,636.2857,complete,65.2,31.2,0,2034.24
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,29.0592015321942,16.6561008804231,484.012992224771,1653.912432,912.02274,hair,0.824648,1665.763,894.5064,hair,27.7,58.73916,0.626595,1627.074732
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,47.3633220178038,49.9062324771485,2363.72495951056,1724.579424,652.273236,blurry.complete,0.823467,1738.2551,654.2857,blurry.complete,78,32,0,2496
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,33.792205942932,34.3779911674085,1161.70815743337,170.535456,1622.002644,blurry.complete,0.816971,170.2551,1609.7857,blurry.complete,59.6,34.8,0,2074.08
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,48.2858845072794,48.7486346285334,2353.87094156092,502.965936,1677.87369,blurry.complete,0.810055,496.2551,1671.2857,blurry.complete,70.29564,38.30984,0.047436,2693.0147210976
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,44.318016048511,60.7453347185294,2692.11271892796,813.44412,1351.592244,blurry.complete,0.805034,812.2551,1347.2857,complete,76.4,32.8,0,2505.92
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,47.7340507899653,46.9576602868928,2241.47934111248,2258.6688,1628.701668,blurry.complete,0.777555,2270.2551,1627.2857,blurry.complete,69.2,37.6,3.098095,2601.92
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,43.0977029766651,40.7137753155969,1754.67019561028,69.561423648,838.144908,blurry.complete,0.770364,76.3776,843.7857,blurry.incomplete,61.10204,35.6,0,2175.232624
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,42.5212917689355,58.6024856078471,2491.85338891611,2452.643064,1353.695652,blurry.complete,0.750852,2453.7551,1355.7857,complete,77.6,29.2,3.113316,2265.92
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,55.1272453270737,67.4621186191457,3719.00076340179,1274.129352,1172.979468,hair,0.748556,1263.5455,1180.8156,hair,44.0188,89.27592,0.567827,3929.818867296
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,48.1367193252141,42.7031565243895,2055.58985991522,2520.581328,649.267812,blurry.complete,0.74252,2519.3776,647.2857,blurry.incomplete,57.29796,31.2,0,1787.696352
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,40.603881783348,66.2056109813251,2688.20480168005,574.13448,875.872116,hair,0.736787,580.0878,871.4398,hair,28.29388,91.52272,0.837562,2589.5328569536
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,42.5874868752306,46.999035793498,2001.57082000409,1872.300096,1710.745758,blurry.complete,0.729333,1883.7551,1698.2857,complete,72,39.2,3.071177,2822.4
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,46.7537683950214,55.8896094405832,2613.04985547323,1211.058216,648.570888,blurry.complete,0.727517,1208.2551,649.2857,complete,72.4,31.2,0,2258.88
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,43.4740981985674,62.3232508261302,2709.44712646913,2050.749576,1364.831856,blurry.complete,0.716712,2054.7551,1365.7857,complete,81.6,30.8,0,2513.28
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,19.9770650904711,31.3840459157639,626.961128061548,944.747064,792.31851,hair,0.671203,959.2396,853.6062,hair,29.17632,80.41492,1.105706,2346.2114386944
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,40.2525448230518,75.7821311860739,3050.42363235383,47.2172328,1863.356076,hair,0.663928,72.6318,1848.4629,hair,32.04036,53.36092,0.645629,1709.7030867312
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,40.8979450419806,52.5588962541335,2149.55085046871,2139.333768,1872.011736,hair,0.564421,2142.0478,1866.7367,hair,40.93868,57.96072,0.072583,2372.8353686496
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,37.0567396082343,59.6667764159039,2211.05619690689,1309.02156,907.335756,hair,0.55289,1318.7551,899.2857,hair,26.4,83.2,0.761933,2196.48
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,72.6682442766852,51.8581772903876,3768.44269508154,91.835586432,1166.99049,hair,0.4364,76.4184,1155.4898,hair,57.2,70.4,0,4026.88
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,43.5350660721772,26.0339243687388,1133.38861751111,1608.576408,465.596748,hair,0.396906,1616.7551,465.2857,hair,29.6,35.2,0.414998,1041.92
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,61.9571678250644,68.830298837569,4264.5303765286,2260.641312,1202.581728,hair,0.302055,2236.9184,1194.9898,hair,124,53.2,0.269494,6596.8
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,39.1704670253463,34.376210208399,1346.53220842446,978.521472,481.770828,hair,0.294577,1004.7551,484.2857,hair,27.2,29.6,0.729581,805.12
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,17.0505509650469,28.0497780209078,478.26416970374,530.723016,1317.982914,hair,0.291099,560.6427,1388.3745,hair,32.69044,84.17684,2.473438,2751.7779374096
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,45.8949904863868,35.9259016730545,1648.81891549971,1040.821488,1355.914728,hair,0.872439,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,28.6264127644567,17.2072472255943,492.581761619916,856.13112,126.5661612,hair,0.825379,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,29.3398127284165,33.7570882668842,990.42664800701,1815.249528,591.940224,hair,0.815908,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,16.3122821157526,9.88977304149873,161.324767913692,1428.201072,678.283956,hair,0.806928,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,15.1290446090954,26.6207730342424,402.746862763657,1327.678776,568.766286,hair,0.794345,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,17.4399070499009,17.9460262742063,312.977030137237,93.75588,992.496564,hair,0.792685,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,26.9122718425157,47.088624120611,1267.26185302392,2141.41644,1081.575018,hair,0.766778,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,15.8563336513436,9.29119934249943,147.324356795815,314.9928,200.5896474,hair,0.704191,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,41.0527537507594,64.5339011401909,2649.29435208411,2210.597568,34.72910802,blurry.complete,0.700552,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,24.3301562434013,30.5431071750798,743.118569728642,528.61896,1901.003094,hair,0.648942,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,62.3317893381673,59.0322276454994,3679.584377762,2213.437752,337.15278,hair,0.641236,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,11.7022183467443,15.2860822791181,178.881072496539,1918.195992,920.390202,hair,0.615549,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,11.9481184677022,8.32429167965413,99.4596231482151,334.587024,1670.261958,hair,0.609917,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,29.18470758178,18.2073277398259,531.37553593245,1194.574392,1247.110992,hair,0.599308,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,18.6281690095769,26.7900336559577,499.049274715433,598.572504,1194.611814,hair,0.583922,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,14.7257317552478,9.09026373231671,133.860785306553,1304.894448,676.402164,hair,0.552434,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,22.2383104376025,67.6354519567252,1504.0981772012,388.570608,19.8731336004,blurry.complete,0.532285,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,13.4766488506738,18.2733118721115,246.263007439296,1223.685144,1379.665548,hair,0.531406,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,14.3936074846216,33.8293012217191,486.925683264456,17.5244283432,1679.337522,blurry.complete,0.52843,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,14.9449275172411,16.1408087065369,241.223216188849,1669.05684,1002.222882,hair,0.490081,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,18.9081626467066,45.6905439783526,863.924236959192,1246.744872,1926.67653,blurry.complete,0.489446,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,28.3132864458558,19.8851954114833,563.015233717144,1877.040864,995.477688,hair,0.483398,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,15.7749223155263,10.6614625521896,168.183743530684,135.612792,1735.147332,hair,0.44881,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,12.4154081346435,12.597698820862,156.405572418319,57.4686576,565.03332,hair,0.429138,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,15.1908772212755,16.8360233030526,255.753962891206,1460.623752,528.675174,hair,0.410182,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,40.7766755174719,39.5216414328889,1611.56114862678,1571.32872,37.898378172,blurry.complete,0.381577,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,11.2174700051415,13.6960189064845,153.634681273341,781.32276,553.861638,hair,0.346598,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,10.9387375052736,7.56592496557724,82.7616671830456,901.40364,663.02793,hair,0.34424,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,8.23560417989185,12.2854445416424,101.17805841898,1815.651288,1769.03757,hair,0.340002,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,12.663636355418,7.44051355692461,94.2239579824508,259.905348,804.167676,hair,0.339192,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,17.5273140344373,49.1743209269232,861.893765316387,1259.67312,14.9115259206,blurry.complete,0.31657,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,19.1367447558533,20.4611708538703,391.56020403642,1383.265512,404.425872,hair,0.314553,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,37.7699804129412,24.3130099083838,918.301908019301,2064.68352,1142.392572,hair,0.300666,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,17.8872097022575,10.6859039052738,191.141004011804,78.0297624,486.11178,hair,0.298054,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,13.4670165391215,20.8835984827245,281.239766163224,16.325351064,46.8702288,blurry.complete,0.277517,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,37.1331915139566,38.2178856560138,1419.15206732326,234.793404,28.05832548,hair,0.268378,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P352_g194_5,11.711092558556,7.04752757916981,82.5342477886341,882.60192,592.42914,hair,0.265792,,,,,,,
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,48.8943809428384,68.2377931123167,3336.44465113221,2401.045416,177.0830424,hair,0.783318,2408.6172,173.8769,blurry.complete,83.70024,31.47204,0.058685,2634.2173012896
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,38.4303677878536,73.9886474695361,2843.41093438012,1431.702864,589.509738,hair,0.754984,1396.9088,603.1248,hair,104.9188,30.71936,2.747959,3223.038387968
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,38.4092182150332,55.7454918545534,2141.1407611459,2005.873632,593.278182,hair,0.692555,2014.8395,597.8719,hair,70.62576,31.88368,3.06974,2251.8091315968
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,46.8608722791738,62.5239921922243,2929.92881250388,2285.111736,576.36198,blurry.complete,0.622773,2287.2445,575.7623,complete,81.20128,32.59692,0.067743,2646.9116280576
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,38.8089481430752,69.0134669761367,2678.34006105072,2278.973232,212.9684562,hair,0.612896,2324.7042,214.6136,hair,125.87592,21.98268,3.060686,2767.0900690656
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,46.2987364217092,56.7330284388357,2626.66753009498,1296.414072,1359.6336,complete,0.596826,1300.7563,1361.184,complete,76.09276,32.66384,0.00286,2485.4817377984
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,48.2044247940245,67.105889800639,3234.80081813099,1934.795808,902.939886,complete,0.579003,1934.9348,903.2076,complete,85.139,33.6014,0.0256,2860.7895946
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,47.0884574707172,61.4969623714149,2895.79709720466,497.371752,1382.194692,complete,0.941808,497.8776,1385.6407,complete,77.7862,31.42436,3.111608,2444.381551832
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,45.6023589413176,68.0569141768429,3103.55582873083,974.836944,1723.891572,complete,0.939042,980.3776,1726.6407,complete,85.38512,31.55176,3.124829,2694.0508138112
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,28.8512475743542,30.9580837948783,893.179339993638,37.07400456,1410.388038,complete,0.916711,36.8776,1410.1407,incomplete,29.0266,28.6066,3.124829,830.35233556
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,50.4656387376201,63.2337052525085,3191.12932531424,1682.653824,554.20038,complete,0.911237,1687.3153,553.1258,complete,78.13892,33.89804,0.070631,2648.7562357168
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,51.2573088998089,63.5588294063413,3257.8545521911,453.064752,1732.833972,complete,0.909681,458.3776,1734.6407,complete,82.13196,34.69764,3.124829,2849.7851805744
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,52.4621423309037,59.148366204418,3103.05000645659,707.474736,140.1047604,blurry.complete,0.89891,711.2551,139.2857,blurry.complete,75.6,34.4,0,2600.64
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,38.5170694320353,22.2521872358241,857.089040776888,210.8661984,1337.8608,hair,0.896157,220.9091,1337.5493,hair,27.94408,32.40624,0.704087,905.5625630592
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,41.7332777727515,69.6418791343776,2906.38388653137,1213.787592,1562.637258,hair,0.890791,1213.0452,1560.2111,hair,33.89252,99.62728,1.589137,3376.6195799456
240pictures.csv,T32L75_W3_A4_R6_P353_g213_4,49.6075003031076,59.5782473504251,2955.52792349483,332.3649024,167.377428,blurry.complete,0.887496,333.317,165.194,blurry.complete,76.81516,34.86868,3.054732,2678.4432331888
